6,1,0,0
7,2,0,0
8,3,0,0
9,4,0,0
10,5,0,0
11,6,0,0
12,6,0,0
37,1,12.0,12.0
38,2,25.2,37.2
39,3,38.4,75.6
40,4,51.6,127.19999999999999
43,6,57.6,184.79999999999998
68,1,28.799999999999994,213.59999999999997
69,2,50.39999999999999,263.99999999999994
70,3,92.39999999999999,356.3999999999999
71,4,117.6,473.9999999999999
72,5,161.99999999999997,635.9999999999999
73,6,183.3,819.3
74,6,183.3,1002.5999999999999
99,1,27.6,1030.1999999999998
100,2,58.8,1088.9999999999998
101,3,88.8,1177.7999999999997
102,4,116.4,1294.1999999999998
103,5,156.0,1450.1999999999998
104,6,183.3,1633.4999999999998
105,6,183.3,1816.7999999999997
130,1,25.199999999999996,1841.9999999999998
131,2,57.59999999999999,1899.5999999999997
132,3,91.19999999999997,1990.7999999999997
133,4,110.39999999999998,2101.2
134,5,141.59999999999997,2242.7999999999997
135,6,183.3,2426.1
136,6,183.3,2609.4
161,1,32.4,2641.8
162,2,58.8,2700.6000000000004
163,3,82.79999999999998,2783.4000000000005
164,4,121.19999999999999,2904.6000000000004
165,5,141.6,3046.2000000000003
166,6,177.2999999999999,3223.5
167,6,183.3,3406.8
192,1,26.4,3433.2000000000003
193,2,46.8,3480.0000000000005
194,3,78.0,3558.0000000000005
195,4,103.19999999999999,3661.2000000000003
197,6,129.6,3790.8
198,6,183.3,3974.1000000000004
223,1,29.999999999999993,4004.1000000000004
224,2,45.599999999999994,4049.7000000000003
226,4,66.0,4115.700000000001
227,5,134.4,4250.1
229,6,183.3,4433.400000000001
254,1,27.6,4461.000000000001
255,2,54.0,4515.000000000001
256,3,123.6,4638.600000000001
257,4,151.2,4789.800000000001
258,5,181.2,4971.000000000001
259,6,183.3,5154.300000000001
260,6,183.3,5337.600000000001
285,1,46.80000000000001,5384.4000000000015
286,2,79.20000000000002,5463.600000000001
288,4,93.60000000000002,5557.200000000002
290,6,183.3,5740.500000000002
291,6,183.3,5923.800000000002
317,2,27.599999999999998,5951.400000000002
318,3,90.00000000000001,6041.400000000002
319,4,127.20000000000002,6168.600000000002
320,5,183.3,6351.900000000002
321,6,183.3,6535.200000000003
322,6,183.3,6718.500000000003
347,1,56.4,6774.900000000002
348,2,75.6,6850.500000000003
349,3,99.6,6950.100000000003
350,4,126.0,7076.100000000003
351,5,156.3,7232.400000000003
352,6,183.3,7415.7000000000035
353,6,183.3,7599.000000000004
378,1,26.4,7625.400000000003
379,2,45.599999999999994,7671.000000000004
381,4,75.6,7746.600000000004
382,5,104.39999999999999,7851.000000000004
383,6,170.4,8021.400000000003
384,6,183.3,8204.700000000003
409,1,32.4,8237.100000000002
411,3,92.39999999999999,8329.500000000002
412,4,113.99999999999999,8443.500000000002
413,5,145.2,8588.700000000003
414,6,176.39999999999998,8765.100000000002
415,6,183.3,8948.400000000001
440,1,33.59999999999999,8982.000000000002
441,2,92.39999999999999,9074.400000000001
442,3,130.8,9205.2
443,4,162.0,9367.2
444,5,183.3,9550.5
445,6,183.3,9733.8
446,6,183.3,9917.099999999999
471,1,42.0,9959.099999999999
472,2,67.19999999999999,10026.3
473,3,99.6,10125.9
474,4,130.79999999999998,10256.699999999999
475,5,171.89999999999998,10428.599999999999
476,6,183.3,10611.899999999998
477,6,183.3,10795.199999999997
502,1,27.59999999999999,10822.799999999997
503,2,51.59999999999998,10874.399999999998
504,3,91.19999999999999,10965.599999999999
505,4,121.19999999999999,11086.8
506,5,163.2,11250.0
507,6,183.3,11433.3
508,6,183.3,11616.599999999999
533,1,32.39999999999999,11648.999999999998
534,2,69.6,11718.599999999999
535,3,97.19999999999999,11815.8
536,4,124.79999999999998,11940.599999999999
537,5,156.0,12096.599999999999
538,6,183.3,12279.899999999998
564,1,23.999999999999996,12303.899999999998
566,3,57.599999999999994,12361.499999999998
567,4,87.6,12449.099999999999
569,6,163.19999999999993,12612.3
570,6,183.3,12795.599999999999
596,2,45.599999999999994,12841.199999999999
597,3,74.39999999999999,12915.599999999999
598,4,89.99999999999999,13005.599999999999
599,5,145.2,13150.8
600,6,169.2,13320.0
601,6,183.3,13503.3
626,1,66.00000000000001,13569.3
627,2,98.4,13667.699999999999
628,3,126.0,13793.699999999999
629,4,153.6,13947.3
631,6,183.3,14130.599999999999
632,6,183.3,14313.899999999998
658,2,14.4,14328.299999999997
