6,1,0,0
7,2,0,0
8,3,0,0
9,4,0,0
10,5,0,0
11,6,0,0
12,6,0,0
37,1,0,0
38,2,0,0
39,3,0,0
40,4,0,0
41,5,0,0
42,6,0,0
43,6,0,0
68,1,9.0,9.0
69,2,9.0,18.0
70,3,9.0,27.0
71,4,18.0,45.0
72,5,18.0,63.0
73,6,43.199999999999996,106.19999999999999
74,6,62.099999999999994,168.29999999999998
99,1,38.70000000000001,207.0
100,2,70.20000000000002,277.20000000000005
101,3,113.40000000000002,390.6000000000001
102,4,137.70000000000002,528.3000000000001
103,5,180.90000000000003,709.2
104,6,183.3,892.5
105,6,183.3,1075.8
130,1,0,1075.8
131,2,0,1075.8
132,3,0,1075.8
133,4,0,1075.8
134,5,0,1075.8
135,6,6.600000000000023,1082.4
136,6,21.00000000000002,1103.4
161,1,17.099999999999998,1120.5
162,2,46.8,1167.3
163,3,68.39999999999999,1235.7
164,4,96.29999999999998,1332.0
165,5,117.89999999999998,1449.9
166,6,153.89999999999998,1603.8000000000002
167,6,178.2,1782.0000000000002
192,1,0,1782.0000000000002
193,2,7.2,1789.2000000000003
194,3,28.8,1818.0000000000002
195,4,45.0,1863.0000000000002
196,5,66.6,1929.6000000000001
197,6,75.6,2005.2
198,6,90.0,2095.2
223,1,38.70000000000001,2133.8999999999996
224,2,63.00000000000001,2196.8999999999996
225,3,84.60000000000001,2281.4999999999995
226,4,92.70000000000002,2374.1999999999994
227,5,114.30000000000001,2488.4999999999995
228,6,130.5,2618.9999999999995
229,6,149.4,2768.3999999999996
254,1,9.0,2777.3999999999996
255,2,9.0,2786.3999999999996
256,3,9.0,2795.3999999999996
257,4,18.0,2813.3999999999996
258,5,18.0,2831.3999999999996
259,6,27.0,2858.3999999999996
260,6,27.0,2885.3999999999996
285,1,0,2885.3999999999996
286,2,0,2885.3999999999996
287,3,0,2885.3999999999996
288,4,0,2885.3999999999996
289,5,43.2,2928.5999999999995
290,6,79.20000000000002,3007.7999999999993
291,6,117.90000000000002,3125.6999999999994
316,1,38.7,3164.399999999999
317,2,75.60000000000001,3239.999999999999
318,3,118.80000000000001,3358.7999999999993
319,4,153.9,3512.6999999999994
320,5,153.9,3666.5999999999995
321,6,153.9,3820.4999999999995
322,6,153.9,3974.3999999999996
347,1,9.0,3983.3999999999996
348,2,9.0,3992.3999999999996
349,3,9.0,4001.3999999999996
350,4,18.0,4019.3999999999996
351,5,18.0,4037.3999999999996
352,6,27.0,4064.3999999999996
353,6,27.0,4091.3999999999996
378,1,8.100000000000001,4099.5
379,2,32.4,4131.9
380,3,54.0,4185.9
381,4,62.1,4248.0
382,5,83.7,4331.7
383,6,99.9,4431.599999999999
384,6,118.80000000000001,4550.4
409,1,30.600000000000005,4581.0
410,2,37.800000000000004,4618.8
411,3,59.400000000000006,4678.2
412,4,75.60000000000001,4753.8
413,5,97.20000000000002,4851.0
414,6,106.20000000000002,4957.2
415,6,120.60000000000002,5077.8
440,1,17.099999999999998,5094.900000000001
441,2,46.8,5141.700000000001
442,3,68.39999999999999,5210.1
443,4,96.29999999999998,5306.400000000001
444,5,117.89999999999998,5424.3
445,6,153.89999999999998,5578.2
446,6,178.2,5756.4
471,1,0,5756.4
472,2,0,5756.4
473,3,0,5756.4
474,4,0,5756.4
475,5,0,5756.4
476,6,0,5756.4
477,6,0,5756.4
502,1,30.600000000000005,5787.0
503,2,37.800000000000004,5824.8
504,3,59.400000000000006,5884.2
505,4,83.7,5967.9
506,5,126.9,6094.799999999999
507,6,152.1,6246.9
508,6,183.3,6430.2
533,1,17.100000000000005,6447.3
534,2,41.400000000000006,6488.7
535,3,63.0,6551.7
536,4,72.0,6623.7
537,5,72.0,6695.7
538,6,81.0,6776.7
539,6,83.09999999999998,6859.8
564,1,0,6859.8
565,2,0,6859.8
566,3,0,6859.8
567,4,0,6859.8
568,5,0,6859.8
569,6,0,6859.8
570,6,0,6859.8
595,1,38.7,6898.5
596,2,75.60000000000001,6974.1
597,3,118.80000000000001,7092.900000000001
598,4,153.9,7246.8
599,5,183.3,7430.1
600,6,183.3,7613.400000000001
601,6,183.3,7796.700000000001
626,1,9.0,7805.700000000001
627,2,9.0,7814.700000000001
628,3,9.0,7823.700000000001
629,4,18.0,7841.700000000001
630,5,31.799999999999997,7873.500000000001
631,6,76.79999999999998,7950.300000000001
