6,1,0,0
7,2,0,0
8,3,0,0
9,4,0,0
10,5,0,0
11,6,0,0
12,7,0,0
38,1,0,0
39,2,0,0
40,3,0,0
41,4,0,0
42,5,0,0
43,6,0,0
44,7,0,0
70,1,0,0
71,2,0,0
72,3,0,0
73,4,0,0
74,5,0,0
75,6,0,0
76,7,0,0
102,1,0,0
103,2,32.400000000000006,32.400000000000006
104,3,75.60000000000002,108.00000000000003
105,4,97.20000000000002,205.20000000000005
106,5,122.40000000000002,327.6000000000001
107,6,144.00000000000003,471.60000000000014
108,7,172.80000000000004,644.4000000000002
134,1,0,1011.0000000000002
135,2,22.5,1033.5000000000002
136,3,22.5,1056.0000000000002
137,4,58.5,1114.5000000000002
138,5,81.0,1195.5000000000002
139,6,117.0,1312.5000000000002
140,7,139.5,1452.0000000000002
166,1,0,1811.1000000000001
167,2,0,1811.1000000000001
168,3,0,1811.1000000000001
169,4,0,1811.1000000000001
170,5,0,1811.1000000000001
171,6,0,1811.1000000000001
172,7,0,1811.1000000000001
198,1,0,1828.8000000000002
199,2,32.400000000000006,1861.2000000000003
200,3,75.60000000000002,1936.8000000000002
201,4,97.20000000000002,2034.0000000000002
202,5,122.40000000000002,2156.4
203,6,144.00000000000003,2300.4
204,7,172.80000000000004,2473.2000000000003
230,1,0,2839.8000000000006
231,2,0,2839.8000000000006
232,3,0,2839.8000000000006
233,4,0,2839.8000000000006
234,5,0,2839.8000000000006
235,6,0,2839.8000000000006
236,7,0,2839.8000000000006
262,1,0,2901.600000000001
263,2,22.5,2924.100000000001
264,3,22.5,2946.600000000001
265,4,58.5,3005.100000000001
266,5,81.0,3086.100000000001
267,6,117.0,3203.100000000001
268,7,139.5,3342.600000000001
294,1,0,3657.600000000001
295,2,32.400000000000006,3690.000000000001
296,3,75.60000000000002,3765.600000000001
297,4,97.20000000000002,3862.8000000000006
298,5,122.40000000000002,3985.2000000000007
299,6,144.00000000000003,4129.200000000001
300,7,172.80000000000004,4302.000000000001
326,1,0,4668.600000000001
327,2,0,4668.600000000001
328,3,0,4668.600000000001
329,4,0,4668.600000000001
330,5,0,4668.600000000001
331,6,0,4668.600000000001
332,7,0,4668.600000000001
358,1,0,4730.4000000000015
359,2,0,4730.4000000000015
360,3,0,4730.4000000000015
361,4,0,4730.4000000000015
362,5,22.5,4752.9000000000015
363,6,58.5,4811.4000000000015
364,7,81.0,4892.4000000000015
390,1,0,5090.4000000000015
391,2,54.90000000000001,5145.300000000001
392,3,98.10000000000002,5243.4000000000015
393,4,155.70000000000005,5399.100000000001
394,5,180.90000000000003,5580.000000000001
395,6,183.3,5763.300000000001
396,7,183.3,5946.600000000001
422,1,0,6313.200000000002
423,2,0,6313.200000000002
424,3,0,6313.200000000002
425,4,0,6313.200000000002
426,5,0,6313.200000000002
427,6,19.200000000000024,6332.4000000000015
428,7,48.00000000000003,6380.4000000000015
454,1,0,6559.200000000002
455,2,0,6559.200000000002
456,3,0,6559.200000000002
457,4,0,6559.200000000002
458,5,0,6559.200000000002
459,6,0,6559.200000000002
460,7,0,6559.200000000002
486,1,0,6559.200000000002
487,2,54.90000000000001,6614.100000000001
488,3,98.10000000000002,6712.200000000002
489,4,155.70000000000005,6867.9000000000015
490,5,183.3,7051.200000000002
491,6,183.3,7234.500000000002
492,7,183.3,7417.800000000002
518,1,0,7784.400000000002
519,2,0,7784.400000000002
520,3,0,7784.400000000002
521,4,0,7784.400000000002
522,5,20.100000000000037,7804.500000000003
523,6,77.70000000000005,7882.200000000003
524,7,129.00000000000006,8011.200000000003
550,1,0,8370.300000000003
551,2,0,8370.300000000003
552,3,0,8370.300000000003
553,4,0,8370.300000000003
554,5,0,8370.300000000003
555,6,0,8370.300000000003
556,7,0,8370.300000000003
582,1,0,8388.000000000004
583,2,32.400000000000006,8420.400000000003
584,3,75.60000000000002,8496.000000000004
585,4,97.20000000000002,8593.200000000004
586,5,122.40000000000002,8715.600000000004
587,6,144.00000000000003,8859.600000000004
588,7,172.80000000000004,9032.400000000003
614,1,0,9399.000000000002
615,2,22.5,9421.500000000002
616,3,22.5,9444.000000000002
617,4,58.5,9502.500000000002
618,5,81.0,9583.500000000002
619,6,117.0,9700.500000000002
620,7,139.5,9840.000000000002
646,1,0,10199.1
647,2,0,10199.1
648,3,0,10199.1
649,4,0,10199.1
650,5,0,10199.1
651,6,0,10199.1
