time,name,trash,
1853,Blue_collar_82,100,
1854,Blue_collar_82,100,
1855,Blue_collar_82,100,
1856,Blue_collar_82,100,
1857,Blue_collar_82,100,
1858,Blue_collar_82,100,
1859,Blue_collar_82,100,
1860,Blue_collar_82,100,
1861,Blue_collar_82,100,
1862,Blue_collar_82,100,
1863,Blue_collar_82,100,
1864,Blue_collar_82,100,
1865,Blue_collar_82,100,
1866,Blue_collar_82,100,
1867,Blue_collar_82,100,
1868,Blue_collar_82,100,
1869,Blue_collar_82,100,
1870,Blue_collar_82,100,
1871,Blue_collar_82,100,
1872,Blue_collar_82,100,
1873,Blue_collar_82,100,
1874,Blue_collar_82,100,
1875,Blue_collar_82,100,
1876,Blue_collar_82,100,
1877,Blue_collar_82,100,
1878,Blue_collar_82,100,
1879,Blue_collar_82,100,
1880,Blue_collar_82,100,
1881,Blue_collar_82,100,
1882,Blue_collar_82,100,
1883,Blue_collar_82,100,
1884,Blue_collar_82,100,
1885,Blue_collar_82,100,
1886,Blue_collar_82,100,
1887,Blue_collar_82,100,
1888,Blue_collar_82,100,
1889,Blue_collar_82,100,
1890,Blue_collar_82,100,
1891,Blue_collar_82,100,
1892,Blue_collar_82,100,
1893,Blue_collar_82,100,
1894,Blue_collar_82,100,
1895,Blue_collar_82,100,
1896,Blue_collar_82,100,
1897,Blue_collar_82,100,
1898,Blue_collar_82,100,
1899,Blue_collar_82,100,
1900,Blue_collar_82,100,
1901,Blue_collar_82,100,
1902,Blue_collar_82,100,
1903,Blue_collar_82,100,
1904,Blue_collar_82,100,
1905,Blue_collar_82,100,
1906,Blue_collar_82,100,
1907,Blue_collar_82,100,
1908,Blue_collar_82,100,
1909,Blue_collar_82,100,
1910,Blue_collar_82,100,
1911,Blue_collar_82,100,
1912,Blue_collar_82,100,
1913,Blue_collar_82,100,
1914,Blue_collar_82,100,
1915,Blue_collar_82,100,
1916,Blue_collar_82,100,
1917,Blue_collar_82,100,
1918,Blue_collar_82,100,
1919,Blue_collar_82,100,
1920,Blue_collar_82,90,
1921,Blue_collar_82,90,
1922,Blue_collar_82,90,
1923,Blue_collar_82,90,
1924,Blue_collar_82,90,
1925,Blue_collar_82,90,
1926,Blue_collar_82,90,
1927,Blue_collar_82,90,
1928,Blue_collar_82,90,
1929,Blue_collar_82,90,
1930,Blue_collar_82,90,
1931,Blue_collar_82,90,
1932,Blue_collar_82,90,
1933,Blue_collar_82,90,
1934,Blue_collar_82,90,
1935,Blue_collar_82,90,
1936,Blue_collar_82,90,
1937,Blue_collar_82,90,
1938,Blue_collar_82,90,
1939,Blue_collar_82,90,
1940,Blue_collar_82,90,
1941,Blue_collar_82,90,
1942,Blue_collar_82,90,
1943,Blue_collar_82,90,
1944,Blue_collar_82,80,
1945,Blue_collar_82,80,
1946,Blue_collar_82,80,
1947,Blue_collar_82,80,
1948,Blue_collar_82,80,
1949,Blue_collar_82,80,
1950,Blue_collar_82,80,
1951,Blue_collar_82,80,
1952,Blue_collar_82,80,
1953,Blue_collar_82,80,
1954,Blue_collar_82,80,
1955,Blue_collar_82,80,
1956,Blue_collar_82,80,
1957,Blue_collar_82,80,
1958,Blue_collar_82,80,
1959,Blue_collar_82,80,
1960,Blue_collar_82,80,
1961,Blue_collar_82,80,
1962,Blue_collar_82,80,
1963,Blue_collar_82,80,
1964,Blue_collar_82,80,
1965,Blue_collar_82,80,
1966,Blue_collar_82,80,
1967,Blue_collar_82,80,
1968,Blue_collar_82,100,
1969,Blue_collar_82,100,
1970,Blue_collar_82,100,
1971,Blue_collar_82,100,
1972,Blue_collar_82,100,
1973,Blue_collar_82,100,
1974,Blue_collar_82,100,
1975,Blue_collar_82,100,
1976,Blue_collar_82,100,
1977,Blue_collar_82,100,
1978,Blue_collar_82,100,
1979,Blue_collar_82,100,
1980,Blue_collar_82,100,
1981,Blue_collar_82,100,
1982,Blue_collar_82,100,
1983,Blue_collar_82,100,
1984,Blue_collar_82,100,
1985,Blue_collar_82,100,
1986,Blue_collar_82,100,
1987,Blue_collar_82,100,
1988,Blue_collar_82,100,
1989,Blue_collar_82,100,
1990,Blue_collar_82,100,
1991,Blue_collar_82,100,
1992,Blue_collar_82,100,
1993,Blue_collar_82,100,
1994,Blue_collar_82,100,
1995,Blue_collar_82,100,
1996,Blue_collar_82,100,
1997,Blue_collar_82,100,
1998,Blue_collar_82,100,
1999,Blue_collar_82,100,
2000,Blue_collar_82,100,
2001,Blue_collar_82,100,
2002,Blue_collar_82,100,
2003,Blue_collar_82,100,
2004,Blue_collar_82,100,
2005,Blue_collar_82,100,
2006,Blue_collar_82,100,
2007,Blue_collar_82,100,
2008,Blue_collar_82,100,
2009,Blue_collar_82,100,
2010,Blue_collar_82,100,
2011,Blue_collar_82,100,
2012,Blue_collar_82,100,
2013,Blue_collar_82,100,
2014,Blue_collar_82,100,
2015,Blue_collar_82,100,
2016,Blue_collar_82,100,
2017,Blue_collar_82,100,
2018,Blue_collar_82,100,
2019,Blue_collar_82,100,
2020,Blue_collar_82,100,
2021,Blue_collar_82,100,
2022,Blue_collar_82,100,
2023,Blue_collar_82,100,
2024,Blue_collar_82,100,
2025,Blue_collar_82,100,
2026,Blue_collar_82,100,
2027,Blue_collar_82,100,
2028,Blue_collar_82,100,
2029,Blue_collar_82,100,
2030,Blue_collar_82,100,
2031,Blue_collar_82,100,
2032,Blue_collar_82,100,
2033,Blue_collar_82,100,
2034,Blue_collar_82,100,
2035,Blue_collar_82,100,
2036,Blue_collar_82,100,
2037,Blue_collar_82,100,
2038,Blue_collar_82,100,
2039,Blue_collar_82,100,
2040,Blue_collar_82,100,
2041,Blue_collar_82,100,
2042,Blue_collar_82,100,
2043,Blue_collar_82,100,
2044,Blue_collar_82,100,
2045,Blue_collar_82,100,
2046,Blue_collar_82,100,
2047,Blue_collar_82,100,
2048,Blue_collar_82,100,
2049,Blue_collar_82,100,
2050,Blue_collar_82,100,
2051,Blue_collar_82,100,
2052,Blue_collar_82,100,
2053,Blue_collar_82,100,
2054,Blue_collar_82,100,
2055,Blue_collar_82,100,
2056,Blue_collar_82,100,
2057,Blue_collar_82,100,
2058,Blue_collar_82,100,
2059,Blue_collar_82,100,
2060,Blue_collar_82,100,
2061,Blue_collar_82,100,
2062,Blue_collar_82,100,
2063,Blue_collar_82,100,
2064,Blue_collar_82,100,
2065,Blue_collar_82,100,
2066,Blue_collar_82,100,
2067,Blue_collar_82,100,
2068,Blue_collar_82,100,
2069,Blue_collar_82,100,
2070,Blue_collar_82,100,
2071,Blue_collar_82,100,
2072,Blue_collar_82,100,
2073,Blue_collar_82,100,
2074,Blue_collar_82,100,
2075,Blue_collar_82,100,
2076,Blue_collar_82,100,
2077,Blue_collar_82,100,
2078,Blue_collar_82,100,
2079,Blue_collar_82,100,
2080,Blue_collar_82,100,
2081,Blue_collar_82,100,
2082,Blue_collar_82,100,
2083,Blue_collar_82,100,
2084,Blue_collar_82,100,
2085,Blue_collar_82,100,
2086,Blue_collar_82,100,
2087,Blue_collar_82,100,
2088,Blue_collar_82,100,
2089,Blue_collar_82,100,
2090,Blue_collar_82,100,
2091,Blue_collar_82,100,
2092,Blue_collar_82,100,
2093,Blue_collar_82,100,
2094,Blue_collar_82,100,
2095,Blue_collar_82,100,
2096,Blue_collar_82,100,
2097,Blue_collar_82,100,
2098,Blue_collar_82,100,
2099,Blue_collar_82,100,
2100,Blue_collar_82,100,
2101,Blue_collar_82,100,
2102,Blue_collar_82,100,
2103,Blue_collar_82,100,
2104,Blue_collar_82,100,
2105,Blue_collar_82,100,
2106,Blue_collar_82,100,
2107,Blue_collar_82,100,
2108,Blue_collar_82,100,
2109,Blue_collar_82,100,
2110,Blue_collar_82,100,
2111,Blue_collar_82,100,
2112,Blue_collar_82,100,
2113,Blue_collar_82,100,
2114,Blue_collar_82,100,
2115,Blue_collar_82,100,
2116,Blue_collar_82,100,
2117,Blue_collar_82,100,
2118,Blue_collar_82,100,
2119,Blue_collar_82,100,
2120,Blue_collar_82,100,
2121,Blue_collar_82,100,
2122,Blue_collar_82,100,
2123,Blue_collar_82,100,
2124,Blue_collar_82,100,
2125,Blue_collar_82,100,
2126,Blue_collar_82,100,
2127,Blue_collar_82,100,
2128,Blue_collar_82,100,
2129,Blue_collar_82,100,
2130,Blue_collar_82,100,
2131,Blue_collar_82,100,
2132,Blue_collar_82,100,
2133,Blue_collar_82,100,
2134,Blue_collar_82,100,
2135,Blue_collar_82,100,
2136,Blue_collar_82,100,
2137,Blue_collar_82,100,
2138,Blue_collar_82,100,
2139,Blue_collar_82,100,
2140,Blue_collar_82,100,
2141,Blue_collar_82,100,
2142,Blue_collar_82,100,
2143,Blue_collar_82,100,
2144,Blue_collar_82,100,
2145,Blue_collar_82,100,
2146,Blue_collar_82,100,
2147,Blue_collar_82,100,
2148,Blue_collar_82,100,
2149,Blue_collar_82,100,
2150,Blue_collar_82,100,
2151,Blue_collar_82,100,
2152,Blue_collar_82,100,
2153,Blue_collar_82,100,
2154,Blue_collar_82,100,
2155,Blue_collar_82,100,
2156,Blue_collar_82,100,
2157,Blue_collar_82,100,
2158,Blue_collar_82,100,
2159,Blue_collar_82,100,
2160,Blue_collar_82,100,
2161,Blue_collar_82,100,
2162,Blue_collar_82,100,
2163,Blue_collar_82,100,
2164,Blue_collar_82,100,
2165,Blue_collar_82,100,
2166,Blue_collar_82,100,
2167,Blue_collar_82,100,
2168,Blue_collar_82,100,
2169,Blue_collar_82,100,
2170,Blue_collar_82,100,
2171,Blue_collar_82,100,
2172,Blue_collar_82,100,
2173,Blue_collar_82,100,
2174,Blue_collar_82,100,
2175,Blue_collar_82,100,
2176,Blue_collar_82,100,
2177,Blue_collar_82,100,
2178,Blue_collar_82,100,
2179,Blue_collar_82,100,
2180,Blue_collar_82,100,
2181,Blue_collar_82,100,
2182,Blue_collar_82,100,
2183,Blue_collar_82,100,
2184,Blue_collar_82,100,
2185,Blue_collar_82,100,
2186,Blue_collar_82,100,
2187,Blue_collar_82,100,
2188,Blue_collar_82,100,
2189,Blue_collar_82,100,
2190,Blue_collar_82,100,
2191,Blue_collar_82,100,
2192,Blue_collar_82,100,
2193,Blue_collar_82,100,
2194,Blue_collar_82,100,
2195,Blue_collar_82,100,
2196,Blue_collar_82,100,
2197,Blue_collar_82,100,
2198,Blue_collar_82,100,
2199,Blue_collar_82,100,
2200,Blue_collar_82,100,
2201,Blue_collar_82,100,
2202,Blue_collar_82,100,
2203,Blue_collar_82,100,
2204,Blue_collar_82,100,
2205,Blue_collar_82,100,
2206,Blue_collar_82,100,
2207,Blue_collar_82,100,
2208,Blue_collar_82,100,
2209,Blue_collar_82,100,
2210,Blue_collar_82,100,
2211,Blue_collar_82,100,
2212,Blue_collar_82,100,
2213,Blue_collar_82,100,
2214,Blue_collar_82,100,
2215,Blue_collar_82,100,
2216,Blue_collar_82,100,
2217,Blue_collar_82,100,
2218,Blue_collar_82,100,
2219,Blue_collar_82,100,
2220,Blue_collar_82,100,
2221,Blue_collar_82,100,
2222,Blue_collar_82,100,
2223,Blue_collar_82,100,
2224,Blue_collar_82,100,
2225,Blue_collar_82,100,
2226,Blue_collar_82,100,
2227,Blue_collar_82,100,
2228,Blue_collar_82,100,
2229,Blue_collar_82,100,
2230,Blue_collar_82,100,
2231,Blue_collar_82,100,
2232,Blue_collar_82,100,
2233,Blue_collar_82,100,
2234,Blue_collar_82,100,
2235,Blue_collar_82,100,
2236,Blue_collar_82,100,
2237,Blue_collar_82,100,
2238,Blue_collar_82,100,
2239,Blue_collar_82,100,
2240,Blue_collar_82,100,
2241,Blue_collar_82,100,
2242,Blue_collar_82,100,
2243,Blue_collar_82,100,
2244,Blue_collar_82,100,
2245,Blue_collar_82,100,
2246,Blue_collar_82,100,
2247,Blue_collar_82,100,
2248,Blue_collar_82,100,
2249,Blue_collar_82,100,
2250,Blue_collar_82,100,
2251,Blue_collar_82,100,
2252,Blue_collar_82,100,
2253,Blue_collar_82,100,
2254,Blue_collar_82,100,
2255,Blue_collar_82,100,
2256,Blue_collar_82,100,
2257,Blue_collar_82,100,
2258,Blue_collar_82,100,
2259,Blue_collar_82,100,
2260,Blue_collar_82,100,
2261,Blue_collar_82,100,
2262,Blue_collar_82,100,
2263,Blue_collar_82,100,
2264,Blue_collar_82,100,
2265,Blue_collar_82,100,
2266,Blue_collar_82,100,
2267,Blue_collar_82,100,
2268,Blue_collar_82,100,
2269,Blue_collar_82,100,
2270,Blue_collar_82,100,
2271,Blue_collar_82,100,
2272,Blue_collar_82,100,
2273,Blue_collar_82,100,
2274,Blue_collar_82,100,
2275,Blue_collar_82,100,
2276,Blue_collar_82,100,
2277,Blue_collar_82,100,
2278,Blue_collar_82,100,
2279,Blue_collar_82,100,
2280,Blue_collar_82,100,
2281,Blue_collar_82,100,
2282,Blue_collar_82,100,
2283,Blue_collar_82,100,
2284,Blue_collar_82,100,
2285,Blue_collar_82,100,
2286,Blue_collar_82,100,
2287,Blue_collar_82,100,
2288,Blue_collar_82,100,
2289,Blue_collar_82,100,
2290,Blue_collar_82,100,
2291,Blue_collar_82,100,
2292,Blue_collar_82,100,
2293,Blue_collar_82,100,
2294,Blue_collar_82,100,
2295,Blue_collar_82,100,
2296,Blue_collar_82,100,
2297,Blue_collar_82,100,
2298,Blue_collar_82,100,
2299,Blue_collar_82,100,
2300,Blue_collar_82,100,
2301,Blue_collar_82,100,
2302,Blue_collar_82,100,
2303,Blue_collar_82,100,
2304,Blue_collar_82,100,
2305,Blue_collar_82,100,
2306,Blue_collar_82,100,
2307,Blue_collar_82,100,
2308,Blue_collar_82,100,
2309,Blue_collar_82,100,
2310,Blue_collar_82,100,
2311,Blue_collar_82,100,
2312,Blue_collar_82,100,
2313,Blue_collar_82,100,
2314,Blue_collar_82,100,
2315,Blue_collar_82,100,
2316,Blue_collar_82,100,
2317,Blue_collar_82,100,
2318,Blue_collar_82,100,
2319,Blue_collar_82,100,
2320,Blue_collar_82,100,
2321,Blue_collar_82,100,
2322,Blue_collar_82,100,
2323,Blue_collar_82,100,
2324,Blue_collar_82,100,
2325,Blue_collar_82,100,
2326,Blue_collar_82,100,
2327,Blue_collar_82,100,
2328,Blue_collar_82,100,
2329,Blue_collar_82,100,
2330,Blue_collar_82,100,
2331,Blue_collar_82,100,
2332,Blue_collar_82,100,
2333,Blue_collar_82,100,
2334,Blue_collar_82,100,
2335,Blue_collar_82,100,
2336,Blue_collar_82,100,
2337,Blue_collar_82,100,
2338,Blue_collar_82,100,
2339,Blue_collar_82,100,
2340,Blue_collar_82,100,
2341,Blue_collar_82,100,
2342,Blue_collar_82,100,
2343,Blue_collar_82,100,
2344,Blue_collar_82,100,
2345,Blue_collar_82,100,
2346,Blue_collar_82,100,
2347,Blue_collar_82,100,
2348,Blue_collar_82,100,
2349,Blue_collar_82,100,
2350,Blue_collar_82,100,
2351,Blue_collar_82,100,
2352,Blue_collar_82,100,
2353,Blue_collar_82,100,
2354,Blue_collar_82,100,
2355,Blue_collar_82,100,
2356,Blue_collar_82,100,
2357,Blue_collar_82,100,
2358,Blue_collar_82,100,
2359,Blue_collar_82,100,
2360,Blue_collar_82,100,
2361,Blue_collar_82,100,
2362,Blue_collar_82,100,
2363,Blue_collar_82,100,
2364,Blue_collar_82,100,
2365,Blue_collar_82,100,
2366,Blue_collar_82,100,
2367,Blue_collar_82,100,
2368,Blue_collar_82,100,
2369,Blue_collar_82,100,
2370,Blue_collar_82,100,
2371,Blue_collar_82,100,
2372,Blue_collar_82,100,
2373,Blue_collar_82,100,
2374,Blue_collar_82,100,
2375,Blue_collar_82,100,
2376,Blue_collar_82,100,
2377,Blue_collar_82,100,
2378,Blue_collar_82,100,
2379,Blue_collar_82,100,
2380,Blue_collar_82,100,
2381,Blue_collar_82,100,
2382,Blue_collar_82,100,
2383,Blue_collar_82,100,
2384,Blue_collar_82,100,
2385,Blue_collar_82,100,
2386,Blue_collar_82,100,
2387,Blue_collar_82,100,
2388,Blue_collar_82,100,
2389,Blue_collar_82,100,
2390,Blue_collar_82,100,
2391,Blue_collar_82,100,
2392,Blue_collar_82,100,
2393,Blue_collar_82,100,
2394,Blue_collar_82,100,
2395,Blue_collar_82,100,
2396,Blue_collar_82,100,
2397,Blue_collar_82,100,
2398,Blue_collar_82,100,
2399,Blue_collar_82,100,
2400,Blue_collar_82,90,
2401,Blue_collar_82,90,
2402,Blue_collar_82,90,
2403,Blue_collar_82,90,
2404,Blue_collar_82,90,
2405,Blue_collar_82,90,
2406,Blue_collar_82,90,
2407,Blue_collar_82,90,
2408,Blue_collar_82,90,
2409,Blue_collar_82,90,
2410,Blue_collar_82,90,
2411,Blue_collar_82,90,
2412,Blue_collar_82,90,
2413,Blue_collar_82,90,
2414,Blue_collar_82,90,
2415,Blue_collar_82,90,
2416,Blue_collar_82,90,
2417,Blue_collar_82,90,
2418,Blue_collar_82,90,
2419,Blue_collar_82,90,
2420,Blue_collar_82,90,
2421,Blue_collar_82,90,
2422,Blue_collar_82,90,
2423,Blue_collar_82,90,
2424,Blue_collar_82,80,
2425,Blue_collar_82,80,
2426,Blue_collar_82,80,
2427,Blue_collar_82,80,
2428,Blue_collar_82,80,
2429,Blue_collar_82,80,
2430,Blue_collar_82,80,
2431,Blue_collar_82,80,
2432,Blue_collar_82,80,
2433,Blue_collar_82,80,
2434,Blue_collar_82,80,
2435,Blue_collar_82,80,
2436,Blue_collar_82,80,
2437,Blue_collar_82,80,
2438,Blue_collar_82,80,
2439,Blue_collar_82,80,
2440,Blue_collar_82,80,
2441,Blue_collar_82,80,
2442,Blue_collar_82,80,
2443,Blue_collar_82,80,
2444,Blue_collar_82,80,
2445,Blue_collar_82,80,
2446,Blue_collar_82,80,
2447,Blue_collar_82,80,
2448,Blue_collar_82,100,
2449,Blue_collar_82,100,
2450,Blue_collar_82,100,
2451,Blue_collar_82,100,
2452,Blue_collar_82,100,
2453,Blue_collar_82,100,
2454,Blue_collar_82,100,
2455,Blue_collar_82,100,
2456,Blue_collar_82,100,
2457,Blue_collar_82,100,
2458,Blue_collar_82,100,
2459,Blue_collar_82,100,
2460,Blue_collar_82,100,
2461,Blue_collar_82,100,
2462,Blue_collar_82,100,
2463,Blue_collar_82,100,
2464,Blue_collar_82,100,
2465,Blue_collar_82,100,
2466,Blue_collar_82,100,
2467,Blue_collar_82,100,
2468,Blue_collar_82,100,
2469,Blue_collar_82,100,
2470,Blue_collar_82,100,
2471,Blue_collar_82,100,
2472,Blue_collar_82,100,
2473,Blue_collar_82,100,
2474,Blue_collar_82,100,
2475,Blue_collar_82,100,
2476,Blue_collar_82,100,
2477,Blue_collar_82,100,
2478,Blue_collar_82,100,
2479,Blue_collar_82,100,
2480,Blue_collar_82,100,
2481,Blue_collar_82,100,
2482,Blue_collar_82,100,
2483,Blue_collar_82,100,
2484,Blue_collar_82,100,
2485,Blue_collar_82,100,
2486,Blue_collar_82,100,
2487,Blue_collar_82,100,
2488,Blue_collar_82,100,
2489,Blue_collar_82,100,
2490,Blue_collar_82,100,
2491,Blue_collar_82,100,
2492,Blue_collar_82,100,
2493,Blue_collar_82,100,
2494,Blue_collar_82,100,
2495,Blue_collar_82,100,
2496,Blue_collar_82,100,
2497,Blue_collar_82,100,
2498,Blue_collar_82,100,
2499,Blue_collar_82,100,
2500,Blue_collar_82,100,
2501,Blue_collar_82,100,
2502,Blue_collar_82,100,
2503,Blue_collar_82,100,
2504,Blue_collar_82,100,
2505,Blue_collar_82,100,
2506,Blue_collar_82,100,
2507,Blue_collar_82,100,
2508,Blue_collar_82,100,
2509,Blue_collar_82,100,
2510,Blue_collar_82,100,
2511,Blue_collar_82,100,
2512,Blue_collar_82,100,
2513,Blue_collar_82,100,
2514,Blue_collar_82,100,
2515,Blue_collar_82,100,
2516,Blue_collar_82,100,
2517,Blue_collar_82,100,
2518,Blue_collar_82,100,
2519,Blue_collar_82,100,
2520,Blue_collar_82,100,
2521,Blue_collar_82,100,
2522,Blue_collar_82,100,
2523,Blue_collar_82,100,
2524,Blue_collar_82,100,
2525,Blue_collar_82,100,
2526,Blue_collar_82,100,
2527,Blue_collar_82,100,
2528,Blue_collar_82,100,
2529,Blue_collar_82,100,
2530,Blue_collar_82,100,
2531,Blue_collar_82,100,
2532,Blue_collar_82,100,
2533,Blue_collar_82,100,
2534,Blue_collar_82,100,
2535,Blue_collar_82,100,
2536,Blue_collar_82,100,
2537,Blue_collar_82,100,
2538,Blue_collar_82,100,
2539,Blue_collar_82,100,
2540,Blue_collar_82,100,
2541,Blue_collar_82,100,
2542,Blue_collar_82,100,
2543,Blue_collar_82,100,
2544,Blue_collar_82,100,
2545,Blue_collar_82,100,
2546,Blue_collar_82,100,
2547,Blue_collar_82,100,
2548,Blue_collar_82,100,
2549,Blue_collar_82,100,
2550,Blue_collar_82,100,
2551,Blue_collar_82,100,
2552,Blue_collar_82,100,
2553,Blue_collar_82,100,
2554,Blue_collar_82,100,
2555,Blue_collar_82,100,
2556,Blue_collar_82,100,
2557,Blue_collar_82,100,
2558,Blue_collar_82,100,
2559,Blue_collar_82,100,
2560,Blue_collar_82,100,
2561,Blue_collar_82,100,
2562,Blue_collar_82,100,
2563,Blue_collar_82,100,
2564,Blue_collar_82,100,
2565,Blue_collar_82,100,
2566,Blue_collar_82,100,
2567,Blue_collar_82,100,
2568,Blue_collar_82,100,
2569,Blue_collar_82,100,
2570,Blue_collar_82,100,
2571,Blue_collar_82,100,
2572,Blue_collar_82,100,
2573,Blue_collar_82,100,
2574,Blue_collar_82,100,
2575,Blue_collar_82,100,
2576,Blue_collar_82,100,
2577,Blue_collar_82,100,
2578,Blue_collar_82,100,
2579,Blue_collar_82,100,
2580,Blue_collar_82,100,
2581,Blue_collar_82,100,
2582,Blue_collar_82,100,
2583,Blue_collar_82,100,
2584,Blue_collar_82,100,
2585,Blue_collar_82,100,
2586,Blue_collar_82,100,
2587,Blue_collar_82,100,
2588,Blue_collar_82,100,
2589,Blue_collar_82,100,
2590,Blue_collar_82,100,
2591,Blue_collar_82,100,
2592,Blue_collar_82,100,
2593,Blue_collar_82,100,
2594,Blue_collar_82,100,
2595,Blue_collar_82,100,
2596,Blue_collar_82,100,
2597,Blue_collar_82,100,
2598,Blue_collar_82,100,
2599,Blue_collar_82,100,
2600,Blue_collar_82,100,
2601,Blue_collar_82,100,
2602,Blue_collar_82,100,
2603,Blue_collar_82,100,
2604,Blue_collar_82,100,
2605,Blue_collar_82,100,
2606,Blue_collar_82,100,
2607,Blue_collar_82,100,
2608,Blue_collar_82,100,
2609,Blue_collar_82,100,
2610,Blue_collar_82,100,
2611,Blue_collar_82,100,
2612,Blue_collar_82,100,
2613,Blue_collar_82,100,
2614,Blue_collar_82,100,
2615,Blue_collar_82,100,
2616,Blue_collar_82,100,
2617,Blue_collar_82,100,
2618,Blue_collar_82,100,
2619,Blue_collar_82,100,
2620,Blue_collar_82,100,
2621,Blue_collar_82,100,
2622,Blue_collar_82,100,
2623,Blue_collar_82,100,
2624,Blue_collar_82,100,
2625,Blue_collar_82,100,
2626,Blue_collar_82,100,
2627,Blue_collar_82,100,
2628,Blue_collar_82,100,
2629,Blue_collar_82,100,
2630,Blue_collar_82,100,
2631,Blue_collar_82,100,
2632,Blue_collar_82,100,
2633,Blue_collar_82,100,
2634,Blue_collar_82,100,
2635,Blue_collar_82,100,
2636,Blue_collar_82,100,
2637,Blue_collar_82,100,
2638,Blue_collar_82,100,
2639,Blue_collar_82,100,
2640,Blue_collar_82,100,
2641,Blue_collar_82,100,
2642,Blue_collar_82,100,
2643,Blue_collar_82,100,
2644,Blue_collar_82,100,
2645,Blue_collar_82,100,
2646,Blue_collar_82,100,
2647,Blue_collar_82,100,
2648,Blue_collar_82,100,
2649,Blue_collar_82,100,
2650,Blue_collar_82,100,
2651,Blue_collar_82,100,
2652,Blue_collar_82,100,
2653,Blue_collar_82,100,
2654,Blue_collar_82,100,
2655,Blue_collar_82,100,
2656,Blue_collar_82,100,
2657,Blue_collar_82,100,
2658,Blue_collar_82,100,
2659,Blue_collar_82,100,
2660,Blue_collar_82,100,
2661,Blue_collar_82,100,
2662,Blue_collar_82,100,
2663,Blue_collar_82,100,
2664,Blue_collar_82,100,
2665,Blue_collar_82,100,
2666,Blue_collar_82,100,
2667,Blue_collar_82,100,
2668,Blue_collar_82,100,
2669,Blue_collar_82,100,
2670,Blue_collar_82,100,
2671,Blue_collar_82,100,
2672,Blue_collar_82,100,
2673,Blue_collar_82,100,
2674,Blue_collar_82,100,
2675,Blue_collar_82,100,
2676,Blue_collar_82,100,
2677,Blue_collar_82,100,
2678,Blue_collar_82,100,
2679,Blue_collar_82,100,
2680,Blue_collar_82,100,
2681,Blue_collar_82,100,
2682,Blue_collar_82,100,
2683,Blue_collar_82,100,
2684,Blue_collar_82,100,
2685,Blue_collar_82,100,
2686,Blue_collar_82,100,
2687,Blue_collar_82,100,
2688,Blue_collar_82,100,
2689,Blue_collar_82,100,
2690,Blue_collar_82,100,
2691,Blue_collar_82,100,
2692,Blue_collar_82,100,
2693,Blue_collar_82,100,
2694,Blue_collar_82,100,
2695,Blue_collar_82,100,
2696,Blue_collar_82,100,
2697,Blue_collar_82,100,
2698,Blue_collar_82,100,
2699,Blue_collar_82,100,
2700,Blue_collar_82,100,
2701,Blue_collar_82,100,
2702,Blue_collar_82,100,
2703,Blue_collar_82,100,
2704,Blue_collar_82,100,
2705,Blue_collar_82,100,
2706,Blue_collar_82,100,
2707,Blue_collar_82,100,
2708,Blue_collar_82,100,
2709,Blue_collar_82,100,
2710,Blue_collar_82,100,
2711,Blue_collar_82,100,
2712,Blue_collar_82,100,
2713,Blue_collar_82,100,
2714,Blue_collar_82,100,
2715,Blue_collar_82,100,
2716,Blue_collar_82,100,
2717,Blue_collar_82,100,
2718,Blue_collar_82,100,
2719,Blue_collar_82,100,
2720,Blue_collar_82,100,
2721,Blue_collar_82,100,
2722,Blue_collar_82,100,
2723,Blue_collar_82,100,
2724,Blue_collar_82,100,
2725,Blue_collar_82,100,
2726,Blue_collar_82,100,
2727,Blue_collar_82,100,
2728,Blue_collar_82,100,
2729,Blue_collar_82,100,
2730,Blue_collar_82,100,
2731,Blue_collar_82,100,
2732,Blue_collar_82,100,
2733,Blue_collar_82,100,
2734,Blue_collar_82,100,
2735,Blue_collar_82,100,
2736,Blue_collar_82,100,
2737,Blue_collar_82,100,
2738,Blue_collar_82,100,
2739,Blue_collar_82,100,
2740,Blue_collar_82,100,
2741,Blue_collar_82,100,
2742,Blue_collar_82,100,
2743,Blue_collar_82,100,
2744,Blue_collar_82,100,
2745,Blue_collar_82,100,
2746,Blue_collar_82,100,
2747,Blue_collar_82,100,
2748,Blue_collar_82,100,
2749,Blue_collar_82,100,
2750,Blue_collar_82,100,
2751,Blue_collar_82,100,
2752,Blue_collar_82,100,
2753,Blue_collar_82,100,
2754,Blue_collar_82,100,
2755,Blue_collar_82,100,
2756,Blue_collar_82,100,
2757,Blue_collar_82,100,
2758,Blue_collar_82,100,
2759,Blue_collar_82,100,
2760,Blue_collar_82,100,
2761,Blue_collar_82,100,
2762,Blue_collar_82,100,
2763,Blue_collar_82,100,
2764,Blue_collar_82,100,
2765,Blue_collar_82,100,
2766,Blue_collar_82,100,
2767,Blue_collar_82,100,
2768,Blue_collar_82,100,
2769,Blue_collar_82,100,
2770,Blue_collar_82,100,
2771,Blue_collar_82,100,
2772,Blue_collar_82,100,
2773,Blue_collar_82,100,
2774,Blue_collar_82,100,
2775,Blue_collar_82,100,
2776,Blue_collar_82,100,
2777,Blue_collar_82,100,
2778,Blue_collar_82,100,
2779,Blue_collar_82,100,
2780,Blue_collar_82,100,
2781,Blue_collar_82,100,
2782,Blue_collar_82,100,
2783,Blue_collar_82,100,
2784,Blue_collar_82,100,
