6,1,0,0
7,2,0,0
8,3,0,0
9,4,0,0
10,5,0,0
11,6,0,0
12,7,0,0
38,1,0,0
39,2,0,0
40,3,0,0
41,4,0,0
42,5,7.199999999999999,7.199999999999999
43,6,13.2,20.4
44,7,13.2,33.599999999999994
70,1,0,60.0
71,2,50.400000000000006,110.4
72,3,96.0,206.4
73,4,152.39999999999998,358.79999999999995
74,5,183.3,542.0999999999999
75,6,183.3,725.3999999999999
76,7,183.3,908.6999999999998
102,1,0,1275.2999999999997
103,2,7.199999999999999,1282.4999999999998
104,3,22.799999999999997,1305.2999999999997
105,4,29.999999999999996,1335.2999999999997
106,5,65.09999999999995,1400.3999999999996
107,6,135.89999999999995,1536.2999999999995
108,7,183.3,1719.5999999999995
134,1,0,1902.8999999999994
135,2,43.199999999999996,1946.0999999999995
136,3,74.39999999999999,2020.4999999999995
137,4,74.39999999999999,2020.4999999999995
138,5,92.39999999999999,2112.8999999999996
139,6,120.0,2232.8999999999996
140,7,179.39999999999992,2412.2999999999997
166,1,0,2778.9
167,2,49.20000000000001,2828.1
168,3,92.4,2920.5
169,4,171.6,3092.1
170,5,183.3,3275.4
171,6,183.3,3458.7000000000003
172,7,183.3,3642.0000000000005
198,1,0,4008.600000000001
199,2,21.6,4030.2000000000007
200,3,27.6,4057.8000000000006
201,4,52.8,4110.6
202,5,81.89999999999998,4192.5
203,6,146.7,4339.2
204,7,183.3,4522.5
230,1,0,4889.1
231,2,29.999999999999996,4919.1
232,3,71.99999999999999,4991.1
233,4,118.79999999999998,5109.900000000001
234,5,160.79999999999998,5270.700000000001
235,6,183.3,5454.000000000001
236,7,183.3,5637.300000000001
262,1,0,6003.9000000000015
263,2,43.2,6047.100000000001
264,3,52.800000000000004,6099.9000000000015
265,4,81.60000000000001,6181.500000000002
266,5,108.0,6289.500000000002
267,6,155.09999999999997,6444.600000000002
268,7,183.3,6627.900000000002
294,1,0,6994.500000000003
295,2,20.4,7014.900000000002
296,3,55.199999999999996,7070.100000000002
297,4,84.0,7154.100000000002
298,5,98.4,7252.500000000002
299,6,118.80000000000001,7371.300000000002
300,7,183.3,7554.600000000002
326,1,0,7921.200000000003
327,2,34.800000000000004,7956.000000000003
328,3,34.800000000000004,7956.000000000003
329,4,64.80000000000001,8020.800000000003
330,5,108.00000000000001,8128.800000000003
331,6,160.8,8289.600000000002
332,7,183.3,8472.900000000001
358,1,0,8839.5
359,2,40.8,8880.3
360,3,103.19999999999999,8983.5
361,4,132.0,9115.5
362,5,139.2,9254.7
363,6,152.39999999999998,9407.1
364,7,183.3,9590.4
390,1,0,9956.999999999998
391,2,18.0,9974.999999999998
392,3,39.6,10014.599999999999
393,4,85.2,10099.8
394,5,123.6,10223.4
395,6,166.79999999999998,10390.199999999999
396,7,166.79999999999998,10390.199999999999
422,1,0,10756.799999999997
423,2,30.0,10786.799999999997
424,3,68.39999999999999,10855.199999999997
425,4,75.6,10930.799999999997
426,5,117.6,11048.399999999998
427,6,132.0,11180.399999999998
428,7,183.3,11363.699999999997
454,1,0,11730.299999999996
455,2,48.0,11778.299999999996
456,3,64.8,11843.099999999995
457,4,117.6,11960.699999999995
458,5,124.8,12085.499999999995
459,6,175.2,12260.699999999995
460,7,183.3,12443.999999999995
486,1,0,12810.599999999993
487,2,0,12810.599999999993
488,3,31.200000000000003,12841.799999999994
489,4,64.80000000000001,12906.599999999993
490,5,64.80000000000001,12906.599999999993
491,6,64.80000000000001,12906.599999999993
492,7,140.6999999999998,13047.299999999992
518,1,0,13413.89999999999
519,2,0,13413.89999999999
520,3,0,13413.89999999999
521,4,15.6,13429.49999999999
522,5,78.0,13507.49999999999
523,6,142.79999999999998,13650.29999999999
524,7,183.3,13833.59999999999
550,1,0,14200.199999999988
551,2,82.8,14282.999999999987
552,3,133.2,14416.199999999988
553,4,183.3,14599.499999999987
554,5,183.3,14782.799999999987
555,6,183.3,14966.099999999986
556,7,183.3,15149.399999999985
582,1,0,15515.999999999984
583,2,31.199999999999996,15547.199999999984
584,3,64.8,15611.999999999984
585,4,105.89999999999998,15717.899999999983
586,5,152.7,15870.599999999984
587,6,183.3,16053.899999999983
588,7,183.3,16237.199999999983
614,1,0,16603.79999999998
615,2,45.6,16649.39999999998
616,3,79.19999999999999,16728.59999999998
617,4,88.79999999999998,16817.39999999998
618,5,118.79999999999998,16936.19999999998
