6,1,0,0
7,2,0,0
8,3,0,0
9,4,0,0
10,5,0,0
11,6,0,0
12,7,0,0
38,1,0,0
39,2,0,0
40,3,0,0
41,4,0,0
42,5,0,0
43,6,0,0
44,7,0,0
70,1,0,0
71,2,0,0
72,3,0,0
73,4,0,0
74,5,0,0
75,6,0,0
76,7,0,0
102,1,0,0
103,2,0,0
104,3,0,0
105,4,0,0
106,5,0,0
107,6,0,0
108,7,0,0
134,1,0,0
135,2,0,0
136,3,0,0
137,4,0,0
138,5,0,0
139,6,0,0
140,7,0,0
166,1,0,0
167,2,0,0
168,3,0,0
169,4,0,0
170,5,0,0
171,6,0,0
172,7,0,0
198,1,0,0
199,2,0,0
200,3,0,0
201,4,0,0
202,5,0,0
203,6,0,0
204,7,0,0
230,1,0,0
231,2,0,0
232,3,0,0
233,4,0,0
234,5,0,0
235,6,0,0
236,7,0,0
262,1,0,0
263,2,0,0
264,3,0,0
265,4,0,0
266,5,0,0
267,6,0,0
268,7,0,0
294,1,0,0
295,2,0,0
296,3,0,0
297,4,0,0
298,5,0,0
299,6,0,0
300,7,0,0
326,1,0,0
327,2,0,0
328,3,0,0
329,4,0,0
330,5,0,0
331,6,0,0
332,7,0,0
358,1,0,0
359,2,0,0
360,3,0,0
361,4,0,0
362,5,0,0
363,6,0,0
364,7,0,0
390,1,0,0
391,2,0,0
392,3,0,0
393,4,0,0
394,5,0,0
395,6,0,0
396,7,0,0
422,1,0,0
423,2,0,0
424,3,0,0
425,4,0,0
426,5,0,0
427,6,0,0
428,7,0,0
454,1,0,0
455,2,0,0
456,3,0,0
457,4,0,0
458,5,0,0
459,6,0,0
460,7,0,0
486,1,0,0
487,2,0,0
488,3,0,0
489,4,0,0
490,5,0,0
491,6,0,0
492,7,0,0
518,1,0,0
519,2,0,0
520,3,0,0
521,4,0,0
522,5,0,0
523,6,0,0
524,7,0,0
550,1,0,0
551,2,0,0
552,3,0,0
553,4,0,0
554,5,0,0
555,6,0,0
556,7,0,0
582,1,0,0
583,2,0,0
584,3,0,0
585,4,0,0
586,5,0,0
587,6,0,0
588,7,0,0
614,1,0,0
615,2,0,0
616,3,0,0
617,4,0,0
618,5,0,0
619,6,0,0
620,7,0,0
646,1,0,0
647,2,0,0
648,3,0,0
649,4,0,0
650,5,0,0
651,6,0,0
652,7,0,0
678,1,0,0
679,2,0,0
680,3,0,0
681,4,0,0
682,5,0,0
683,6,0,0
684,7,0,0
710,1,0,0
711,2,0,0
712,3,0,0
713,4,0,0
714,5,0,0
715,6,0,0
716,7,0,0
742,1,0,0
743,2,0,0
744,3,0,0
745,4,0,0
746,5,0,0
747,6,0,0
748,7,0,0
774,1,0,0
775,2,0,0
776,3,0,0
777,4,0,0
778,5,0,0
779,6,0,0
780,7,0,0
806,1,0,0
807,2,0,0
808,3,0,0
809,4,0,0
810,5,0,0
811,6,0,0
812,7,0,0
838,1,0,0
839,2,0,0
840,3,0,0
841,4,0,0
842,5,0,0
843,6,0,0
844,7,0,0
870,1,0,0
871,2,0,0
872,3,0,0
873,4,0,0
874,5,0,0
875,6,0,0
876,7,0,0
902,1,0,0
903,2,0,0
904,3,0,0
905,4,0,0
906,5,0,0
907,6,0,0
908,7,0,0
934,1,0,0
935,2,0,0
936,3,0,0
937,4,0,0
938,5,0,0
939,6,0,0
940,7,0,0
966,1,0,0
967,2,0,0
968,3,0,0
969,4,0,0
970,5,0,0
971,6,0,0
972,7,0,0
998,1,0,0
999,2,0,0
1000,3,0,0
1001,4,0,0
1002,5,0,0
1003,6,0,0
1004,7,0,0
1030,1,0,0
1031,2,0,0
1032,3,0,0
1033,4,0,0
1034,5,0,0
1035,6,0,0
1036,7,0,0
1062,1,0,0
1063,2,0,0
1064,3,0,0
1065,4,0,0
1066,5,0,0
1067,6,0,0
1068,7,0,0
1094,1,0,0
1095,2,0,0
1096,3,0,0
1097,4,0,0
1098,5,0,0
1099,6,0,0
1100,7,0,0
1126,1,0,0
1127,2,0,0
1128,3,0,0
1129,4,0,0
1130,5,0,0
1131,6,0,0
1132,7,0,0
1158,1,0,0
1159,2,0,0
1160,3,0,0
1161,4,0,0
1162,5,0,0
1163,6,0,0
1164,7,0,0
1190,1,0,0
1191,2,0,0
1192,3,0,0
1193,4,0,0
1194,5,0,0
1195,6,0,0
1196,7,0,0
1222,1,0,0
1223,2,0,0
